"","kTotal","kWithin","kOut","kDiff"
"EZ55_42_93",3458.3852917289,3033.63852272957,424.746768999331,2608.89175373023
"EZ55_21_110",3354.44048965618,3038.50708017462,315.933409481559,2722.57367069306
"EZ55_2_94",3182.74579066531,2885.9930355391,296.752755126211,2589.24028041289
"EZ55_39_81",2944.62582063837,2734.49033507827,210.1354855601,2524.35484951817
"EZ55_75_10",3627.48940259016,3084.36088448307,543.128518107088,2541.23236637599
"EZ55_65_2",3318.38866045216,2982.51165360222,335.877006849938,2646.63464675228
"NATL1A_338",2539.37983750883,1326.38645866415,1212.99337884469,113.393079819462
"EZ55_12_33",3441.04156183593,3073.06253833488,367.979023501053,2705.08351483383
"EZ55_4_220",3162.7835981226,2876.53623432951,286.247363793091,2590.28887053642
"EZ55_20_46",3387.47267369443,2994.95861335125,392.51406034318,2602.44455300807
"EZ55_30_42",3374.66905034373,3053.58736648692,321.081683856808,2732.50568263011
"EZ55_58_20",2191.92964080088,1979.18746575078,212.742175050103,1766.44529070067
"EZ55_42_8",3339.34581609378,2958.47334156656,380.872474527218,2577.60086703934
"EZ55_30_72",3351.17514685533,3031.97041982125,319.204727034086,2712.76569278716
"EZ55_49_56",3381.81024078721,3028.56340590465,353.24683488256,2675.31657102209
"EZ55_15_68",3541.32982873046,3085.8531035408,455.476725189656,2630.37637835115
"EZ55_75_1",3318.05469691475,2994.13735780659,323.917339108151,2670.22001869844
"EZ55_11_1",3489.35644160632,3089.56179480432,399.794646802006,2689.76714800231
"EZ55_18_162",3323.796863731,3013.48274477824,310.314118952752,2703.16862582549
"EZ55_29_15",2305.94754545786,2157.4549711677,148.492574290164,2008.96239687753
"EZ55_20_20",3382.86701439292,3034.53987097513,348.327143417797,2686.21272755733
"EZ55_12_12",1554.35180635995,1463.9918920094,90.3599143505487,1373.63197765885
"EZ55_41_14",3144.03707996121,2906.46371656389,237.573363397327,2668.89035316656
"EZ55_40_10",2858.08715873729,2434.66948636533,423.417672371957,2011.25181399337
"EZ55_14_56",3374.69980709419,3071.11720912253,303.582597971661,2767.53461115086
"EZ55_60_161",3307.98254374222,2900.73080168411,407.251742058115,2493.47905962599
"EZ55_43_145",3117.93661065729,2864.37601590393,253.560594753365,2610.81542115056
"EZ55_4_80",3425.51043421199,2973.98685779465,451.523576417343,2522.46328137731
"EZ55_21_12",670.181774634407,663.486398032158,6.69537660224864,656.79102142991
"EZ55_43_72",3318.01194497454,2918.18707724813,399.824867726409,2518.36220952172
"EZ55_70_61",2513.57486901426,2319.79106445867,193.783804555581,2126.00725990309
"EZ55_20_24",3314.26364811353,3007.86231062541,306.401337488125,2701.46097313728
"EZ55_18_67",1516.16695749834,1485.23315643006,30.9338010682789,1454.29935536178
"EZ55_39_100",3113.73650154941,2696.94263840711,416.793863142301,2280.14877526481
"EZ55_39_115",3319.88338492884,2859.28605550406,460.597329424781,2398.68872607928
"EZ55_60_185",2804.20072771987,2620.40085624265,183.799871477219,2436.60098476543
"EZ55_32_47",3085.81246209444,2830.54636483233,255.266097262109,2575.28026757023
"EZ55_19_111",3705.78210771999,3124.95292472085,580.829182999141,2544.12374172171
"EZ55_32_17",3242.4669146743,2906.93345169197,335.533462982329,2571.39998870964
"EZ55_9_4",3406.96373820821,2918.17317234662,488.790565861592,2429.38260648502
"EZ55_21_23",2856.71011987707,2571.30373051995,285.406389357117,2285.89734116283
"EZ55_60_130",3136.65489446831,2840.47315718188,296.181737286429,2544.29141989545
"EZ55_41_81",3276.36513290631,2873.99797811599,402.367154790325,2471.63082332566
"EZ55_49_26",3440.44159705702,3099.94250970526,340.499087351765,2759.44342235349
"NATL1A_1100",72.465256939467,45.620696412091,26.844560527376,18.776135884715
"EZ55_9_3",3265.34192711551,2947.66734370464,317.674583410872,2629.99276029376
"EZ55_10_14",3585.63506631547,3130.00457940952,455.630486905951,2674.37409250357
"EZ55_60_77",3477.18023909895,3086.08131589797,391.098923200979,2694.98239269699
"EZ55_18_105",3288.39092423723,2906.78283955488,381.608084682349,2525.17475487253
"NATL1A_678",2630.44252155018,1291.99518016747,1338.44734138271,-46.4521612152425
"EZ55_41_5",3175.46646007769,2913.72791225462,261.738547823065,2651.98936443156
"EZ55_4_194",3348.78629681186,3012.88975671969,335.896540092166,2676.99321662753
"EZ55_14_89",3525.6412542215,3094.23126927334,431.409984948162,2662.82128432518
"EZ55_60_370",2062.74778168719,1788.84101312419,273.906768563,1514.93424456119
"EZ55_19_13",3411.39427430437,3065.06742789856,346.326846405808,2718.74058149275
"EZ55_15_17",3112.6679831699,2876.21173494512,236.456248224774,2639.75548672035
"EZ55_60_247",3433.99739778518,2962.43713799936,471.560259785817,2490.87687821355
"EZ55_70_122",3249.73857419741,2911.46145804746,338.277116149943,2573.18434189752
"EZ55_21_58",2723.63652981099,2591.49975760185,132.136772209135,2459.36298539272
"EZ55_2_149",2633.94272332639,2280.12421415265,353.818509173736,1926.30570497892
"EZ55_60_353",2147.84746128716,1844.04771803165,303.799743255513,1540.24797477613
"EZ55_39_150",2946.91062836726,2702.6620771837,244.248551183559,2458.41352600014
"EZ55_31_6",3002.73171153732,2632.62132994885,370.110381588468,2262.51094836038
"EZ55_70_141",2601.33436408979,2430.52957991456,170.804784175225,2259.72479573934
"EZ55_70_57",3305.38508537955,2998.60884876756,306.776236611995,2691.83261215556
"EZ55_43_6",3266.87740074833,2661.93702610684,604.940374641498,2056.99665146534
"EZ55_20_12",3413.58589846312,3037.96765250964,375.618245953478,2662.34940655617
"NATL1A_1067",2228.81969127928,1196.29011868477,1032.52957259452,163.760546090248
"EZ55_60_216",3323.17734510933,3003.45108118338,319.726263925958,2683.72481725742
"EZ55_30_58",3310.98457241861,3037.21055129749,273.774021121123,2763.43653017637
"EZ55_65_7",3232.75881874364,2970.14907957801,262.609739165628,2707.53934041238
"EZ55_5_4",2362.3550694075,2244.67371354397,117.681355863527,2126.99235768044
"EZ55_15_14",3018.18560017428,2777.79324508268,240.392355091601,2537.40088999108
"EZ55_49_16",3380.57643476269,3048.40299460571,332.173440156976,2716.22955444873
"EZ55_30_68",3266.6106409499,2934.95162993209,331.659011017811,2603.29261891428
"EZ55_42_107",3098.00351854191,2847.2562973058,250.747221236109,2596.50907606969
"EZ55_39_80",3151.21940978727,2870.38265615647,280.836753630806,2589.54590252566
"EZ55_43_8",3242.29172190461,2978.14284716797,264.148874736642,2713.99397243133
"EZ55_4_234",2613.76895730019,2343.99013515673,269.77882214346,2074.21131301327
"EZ55_4_181",3329.8385698425,3021.97759585074,307.860973991763,2714.11662185897
"EZ55_30_99",2717.77134219275,2537.70353334536,180.067808847382,2357.63572449798
"EZ55_43_39",3502.16228758162,3035.77431799612,466.387969585495,2569.38634841063
"NATL1A_758",1900.00778800705,1122.56181834113,777.445969665924,345.115848675201
"NATL1A_877",2505.06452477805,1237.75398186892,1267.31054290914,-29.5565610402227
"EZ55_49_27",2901.16550938721,2603.23381360359,297.931695783619,2305.30211781997
"NATL1A_1304",2500.34573291048,1335.99194705814,1164.35378585233,171.63816120581
"EZ55_2_17",3372.36628578592,3084.31787447306,288.048411312862,2796.2694631602
"EZ55_12_38",3367.44145890628,2986.41711194049,381.024346965793,2605.39276497469
"EZ55_31_95",3298.37159411614,2980.73835488889,317.633239227252,2663.10511566164
"EZ55_17_10",3451.32014710219,3104.03901582537,347.281131276812,2756.75788454856
"EZ55_19_109",2850.25547173203,2474.45105794896,375.804413783073,2098.64664416589
"EZ55_4_92",2994.60096643066,2764.9394329221,229.661533508569,2535.27789941353
"EZ55_65_57",3255.79281665098,2971.52296205014,284.269854600846,2687.25310744929
"EZ55_65_84",3589.90846047679,3118.02076587983,471.887694596954,2646.13307128288
"EZ55_21_116",2728.12822886777,2447.52799209928,280.60023676849,2166.92775533079
"EZ55_13_10",3219.27579363394,2979.71534739846,239.560446235483,2740.15490116297
"EZ55_4_75",3009.22092036976,2760.07487662869,249.146043741062,2510.92883288763
"EZ55_58_17",2599.92736332318,2471.60139780429,128.325965518892,2343.2754322854
"EZ55_13_81",3090.55514910202,2832.67414553236,257.881003569664,2574.79314196269
"EZ55_42_3",2849.654766061,2673.09366998409,176.561096076903,2496.53257390719
"EZ55_30_39",2620.70868424673,2417.9755728562,202.733111390527,2215.24246146567
"EZ55_18_170",2672.59035219588,2557.1033480669,115.487004128988,2441.61634393791
"EZ55_37_3",2109.98853441997,1896.98623461032,213.002299809644,1683.98393480068
"NATL1A_1207",2477.47398626843,972.789845086721,1504.68414118171,-531.894296094985
"EZ55_6_39",2972.36949071469,2479.95299608874,492.416494625956,1987.53650146278
"EZ55_18_48",2878.71911424121,2628.39222855197,250.326885689235,2378.06534286274
"EZ55_2_148",2425.07654494302,2085.66483176038,339.41171318264,1746.25311857774
"EZ55_43_207",3013.60408201282,2774.8588796458,238.74520236702,2536.11367727878
"EZ55_32_57",2963.28057788185,2733.0099714266,230.270606455249,2502.73936497135
"EZ55_23_10",3143.99344552086,2877.89517305502,266.098272465833,2611.79690058919
"EZ55_39_29",3193.7000107323,2973.23646425571,220.463546476582,2752.77291777913
"EZ55_30_87",3373.23490471276,3057.05231162931,316.182593083448,2740.86971854586
"EZ55_43_180",3153.21000233502,2876.84873698881,276.361265346215,2600.48747164259
"EZ55_19_102",3236.65899222626,2957.85111159917,278.807880627086,2679.04323097208
"EZ55_20_36",3268.06515595055,2965.75177304362,302.313382906938,2663.43839013668
"EZ55_30_3",3499.07793277446,3134.82122239744,364.256710377025,2770.56451202041
"EZ55_70_130",3483.34701111796,3088.7860223771,394.560988740863,2694.22503363624
"EZ55_25_15",2926.91896474417,2426.82313222525,500.095832518923,1926.72729970633
"EZ55_1_6",3270.55409858932,2700.04000377545,570.514094813871,2129.52590896158
"EZ55_4_226",2964.80651951316,2652.19704221572,312.609477297446,2339.58756491827
"EZ55_13_115",3327.36453237758,3014.17373616033,313.190796217251,2700.98293994308
"EZ55_59_10",3425.13271448134,3098.82502337092,326.307691110415,2772.51733226051
"EZ55_60_318",3099.75808230376,2716.47258516219,383.285497141566,2333.18708802063
"NATL1A_238",2232.2737034733,1336.71245498621,895.561248487085,441.151206499128
"EZ55_19_15",3349.57852082392,2944.11272484904,405.465795974881,2538.64692887416
"EZ55_65_29",2857.92079432395,2707.80172090728,150.119073416665,2557.68264749062
"EZ55_51_1",3544.17162109055,3164.81754831043,379.354072780118,2785.46347553031
"EZ55_4_211",3522.80367060245,3151.95968625935,370.843984343095,2781.11570191626
"S0430-3_49",76.9076132564132,47.9499305827113,28.9576826737019,18.9922479090094
"EZ55_70_30",3087.43654129917,2851.32262345262,236.113917846548,2615.20870560607
"EZ55_20_33",3376.63044690707,3067.75088864456,308.879558262509,2758.87133038205
"EZ55_43_122",3505.67483599396,3030.19538455377,475.479451440191,2554.71593311358
"EZ55_39_26",3413.6931365616,3017.63721653022,396.055920031383,2621.58129649884
"EZ55_30_46",3172.91306283807,2886.47590637248,286.437156465583,2600.0387499069
"EZ55_37_40",2699.51362377479,2550.79804134711,148.715582427677,2402.08245891944
"EZ55_4_190",2006.82725602395,1910.16532079971,96.6619352242424,1813.50338557547
"EZ55_28_33",2964.59694105777,2748.69062031323,215.906320744541,2532.78429956869
"EZ55_28_86",3007.42055976153,2815.70063760179,191.71992215974,2623.98071544205
"EZ55_60_223",3293.72674679476,2872.0576257819,421.669121012855,2450.38850476905
"EZ55_39_121",2765.58240722378,2604.69337600424,160.889031219538,2443.8043447847
"EZ55_42_25",3211.60967444101,2959.52875452664,252.08091991437,2707.44783461227
"EZ55_21_39",2596.89163956537,2339.66295889151,257.228680673858,2082.43427821766
"EZ55_18_75",2196.92835968103,1895.89996670139,301.02839297964,1594.87157372174
"EZ55_20_35",3407.98005336475,3051.59365042185,356.386402942901,2695.20724747895
"EZ55_15_12",2781.40281765351,2568.03249352565,213.370324127854,2354.6621693978
"EZ55_37_21",3358.94201839119,3037.99679251577,320.945225875417,2717.05156664036
"EZ55_18_57",3194.08168863735,2938.03290006025,256.048788577104,2681.98411148315
"EZ55_4_218",3046.26987864684,2777.74056187402,268.529316772816,2509.21124510121
"EZ55_21_26",2899.29807355099,2459.37317129877,439.92490225222,2019.44826904655
"NATL1A_1805",2724.49160531402,1324.69981840167,1399.79178691235,-75.091968510686
"EZ55_58_14",3459.33381857583,3052.31593945777,407.017879118061,2645.2980603397
"EZ55_4_233",2670.87969224994,2394.24894708476,276.630745165175,2117.61820191959
"EZ55_58_45",2563.32915853051,2390.29962509352,173.029533436993,2217.27009165653
"NATL1A_995",2059.91795384973,1046.03057443993,1013.88737940979,32.1431950301394
"EZ55_13_62",3312.03840068843,2997.51483925359,314.523561434835,2682.99127781876
"EZ55_14_24",2757.03420374695,2353.0152839776,404.018919769353,1948.99636420824
"NATL1A_84",2207.24845779625,1091.67259771519,1115.57586008107,-23.9032623658809
"NATL1A_994",2567.62190257557,1433.45814835251,1134.16375422306,299.294394129446
"EZ55_75_20",2893.16691943987,2640.03903032689,253.127889112981,2386.91114121391
"EZ55_3_61",3300.16272593485,2940.97974418929,359.18298174556,2581.79676244373
"EZ55_23_2",3358.39275710771,2923.57195957144,434.820797536268,2488.75116203518
"EZ55_3_55",3440.57476213264,3007.38713020849,433.187631924151,2574.19949828434
"EZ55_70_59",3274.99370863288,2970.56647767239,304.427230960489,2666.1392467119
"EZ55_28_60",3145.81497301001,2660.82470012043,484.990272889575,2175.83442723086
"EZ55_49_36",3319.76980362711,3040.92801864656,278.841784980556,2762.086233666
"NATL1A_32",2790.9692831398,1287.59712917275,1503.37215396705,-215.775024794295
"EZ55_2_132",1762.84921475386,1736.06564011497,26.7835746388869,1709.28206547608
"EZ55_70_5",3189.66494088158,2833.59162810974,356.073312771844,2477.5183153379
"EZ55_60_127",3566.39398259579,3144.32557975751,422.068402838287,2722.25717691922
"EZ55_42_85",3098.6544599424,2830.95608295136,267.698376991039,2563.25770596032
"EZ55_42_26",3073.35313891964,2827.0508179347,246.302320984943,2580.74849694976
"NATL1A_55",2579.47920568542,1331.27602126912,1248.2031844163,83.0728368528198
"EZ55_28_48",3076.23063276331,2717.38122178728,358.849410976028,2358.53181081125
"EZ55_49_32",2534.99784598262,2365.89942050039,169.09842548223,2196.80099501816
"EZ55_39_101",3281.11920167356,2884.39036624875,396.728835424809,2487.66153082394
"EZ55_43_69",3291.24793676755,2955.07434495978,336.173591807768,2618.90075315202
"NATL1A_989",2261.49918746838,1344.39416798901,917.105019479371,427.289148509636
"EZ55_31_35",1534.13687485625,1190.24040083754,343.896474018712,846.343926818826
"EZ55_4_179",2841.04664443729,2653.63917973443,187.407464702854,2466.23171503158
"EZ55_42_99",3159.48549491957,2901.72129491797,257.764200001602,2643.95709491637
"EZ55_42_71",3108.57447821899,2859.83749338071,248.736984838279,2611.10050854243
"NATL1A_763",2222.61010888436,1255.11697213947,967.493136744891,287.623835394576
"EZ55_18_38",2775.86039876188,2479.48251428849,296.37788447339,2183.1046298151
"EZ55_47_20",3245.4788658398,2850.0593017887,395.419564051097,2454.63973773761
"EZ55_13_42",2634.70505250624,2452.8432877726,181.861764733635,2270.98152303897
"EZ55_21_119",1795.79784202658,1753.00657300329,42.7912690232893,1710.21530398
"EZ55_18_179",2511.00235156415,2285.2566490481,225.745702516051,2059.51094653205
"NATL1A_810",1792.70926029298,1013.06486982159,779.644390471392,233.420479350198
"NATL1A_909",2538.80308145321,1267.28741441109,1271.51566704212,-4.22825263103095
"EZ55_28_7",2719.98960446071,2510.24727173596,209.742332724745,2300.50493901122
"NATL1A_604",2399.59619595044,1358.40012259443,1041.19607335601,317.204049238418
"EZ55_4_65",3358.07624183707,3061.57373671348,296.502505123587,2765.07123158989
"EZ55_32_23",3156.45448534096,2948.3266969518,208.127788389167,2740.19890856263
"EZ55_39_102",3096.38717807544,2795.87868767598,300.508490399457,2495.37019727653
"EZ55_32_59",3368.01675353181,3055.27390996073,312.742843571087,2742.53106638964
"EZ55_59_1",3195.41072172464,2774.3329317207,421.07779000394,2353.25514171676
"NATL1A_170",2373.24763392273,1307.91202428016,1065.33560964256,242.576414637599
"EZ55_52_16",3488.2710201039,3115.38506728579,372.885952818102,2742.49911446769
"EZ55_18_150",3097.85696422711,2871.16756097916,226.68940324795,2644.47815773121
"EZ55_4_64",3503.49881913594,3130.50334496074,372.995474175198,2757.50787078554
"EZ55_42_117",3391.73917533838,3079.58311282259,312.15606251579,2767.4270503068
"EZ55_13_18",3321.13663186167,2998.29353627182,322.843095589849,2675.45044068197
"NATL1A_913",2666.27738289791,1311.95674157865,1354.32064131926,-42.3638997406101
"EZ55_32_26",3001.84054438738,2643.5647126546,358.275831732779,2285.28888092182
"EZ55_60_52",3166.99769684408,2887.54132405286,279.456372791217,2608.08495126164
"NATL1A_1156",2639.9738198782,1375.74294150899,1264.23087836921,111.512063139783
"EZ55_43_232",3449.61766291939,3046.56948851905,403.048174400342,2643.52131411871
"EZ55_13_123",2756.13566058747,2525.37912518509,230.756535402387,2294.6225897827
"EZ55_52_19",3307.30427775018,3027.96412594554,279.340151804643,2748.62397414089
"EZ55_35_56",2448.39284097328,2093.7184744127,354.674366560579,1739.04410785212
"EZ55_58_5",3106.08898644447,2838.94825609169,267.140730352781,2571.80752573891
"EZ55_2_37",2928.50041577399,2548.00366282885,380.496752945136,2167.50690988372
"EZ55_2_62",3489.64059005246,3119.77404209734,369.866547955117,2749.90749414222
"EZ55_32_25",2376.29007232891,2175.27462329971,201.015449029196,1974.25917427051
"EZ55_39_120",3178.47316042419,2951.29190697581,227.181253448377,2724.11065352743
"EZ55_58_47",2520.99998582774,2357.13588640582,163.864099421919,2193.27178698391
"EZ55_15_7",3177.31471158287,2924.04768096532,253.26703061755,2670.78065034777
"EZ55_39_126",3172.75644614001,2908.70834148598,264.048104654032,2644.66023683195
"EZ55_41_70",3114.28138371185,2853.10049159111,261.180892120738,2591.91959947037
"EZ55_43_51",3342.57245590009,3051.60708233024,290.965373569843,2760.6417087604
"EZ55_15_13",2503.22883413605,2350.07078762093,153.158046515118,2196.91274110582
"NATL1A_1267",269.08818363084,222.697567110283,46.3906165205565,176.306950589727
"EZ55_34_43",2774.70947756131,2562.43729106664,212.272186494671,2350.16510457197
"EZ55_14_23",3135.52392054724,2659.23836193766,476.285558609578,2182.95280332808
"EZ55_47_4",3234.26023463294,2869.03832892255,365.221905710388,2503.81642321217
"EZ55_39_35",3485.15884222828,3132.17643043245,352.982411795831,2779.19401863662
"EZ55_13_51",2966.17538813228,2753.32779383882,212.847594293461,2540.48019954536
"EZ55_4_14",3361.63431195077,3035.27104911213,326.363262838646,2708.90778627348
"EZ55_43_212",2658.63195899386,2431.545609299,227.086349694857,2204.45925960414
"EZ55_43_158",3119.95188528958,2901.35603568423,218.595849605351,2682.76018607888
"EZ55_42_15",3241.3722063435,2976.80460904611,264.567597297385,2712.23701174873
"EZ55_3_34",2279.0696727941,2115.04092321074,164.028749583361,1951.01217362738
"EZ55_21_17",3221.74670529193,2875.87143537149,345.875269920431,2529.99616545106
"EZ55_43_234",2565.18746711136,2376.78037936258,188.407087748779,2188.3732916138
"EZ55_47_3",3291.02110609283,2944.58030320325,346.440802889582,2598.13950031367
"EZ55_30_98",3174.7905764023,2883.98426499221,290.806311410086,2593.17795358212
"EZ55_37_12",2469.01530118577,2311.15176986294,157.86353132283,2153.28823854011
"EZ55_58_40",2678.81656931481,2475.58047081895,203.23609849586,2272.34437232309
"EZ55_31_63",3128.38687285433,2829.25711987241,299.129752981914,2530.1273668905
"EZ55_43_255",2977.49744193723,2351.70326258735,625.794179349885,1725.90908323746
"EZ55_32_13",3162.96699036634,2837.47884624803,325.488144118314,2511.99070212972
"EZ55_4_52",3334.63921637745,3016.21611561457,318.423100762881,2697.79301485169
"EZ55_58_34",3232.48204972765,2991.39409538919,241.087954338453,2750.30614105074
"EZ55_6_50",3471.64308502702,3122.70225502356,348.940830003463,2773.76142502009
"NATL1A_753",2393.89784656596,1182.67614262327,1211.2217039427,-28.545561319429
"EZ55_4_63",3047.87616654759,2737.35958906933,310.516577478264,2426.84301159107
"NATL1A_1302",2633.43284248676,1516.78206321471,1116.65077927205,400.131283942667
"EZ55_30_37",2977.88846257409,2705.52653271798,272.361929856109,2433.16460286187
"EZ55_70_56",3285.01451124096,2965.15812590015,319.856385340814,2645.30174055933
"NATL1A_1369",1383.05864983415,890.322661074828,492.73598875932,397.586672315508
"EZ55_4_126",3495.4542809441,3139.89480201228,355.55947893182,2784.33532308046
"EZ55_28_68",3079.00130899046,2767.57731275106,311.423996239396,2456.15331651167
"EZ55_14_77",3314.83195480521,2995.47302794505,319.358926860157,2676.1141010849
"EZ55_20_56",3105.32408302804,2862.50847418105,242.815608846989,2619.69286533406
"EZ55_4_10",3346.18062370218,3048.99975260753,297.18087109465,2751.81888151288
"EZ55_19_63",2557.23714825466,2418.54541239079,138.691735863865,2279.85367652693
"EZ55_13_69",3141.55294031883,2903.16660634871,238.386333970117,2664.7802723786
"EZ55_14_81",3301.68848910153,3006.00335030228,295.685138799253,2710.31821150303
"EZ55_60_193",2762.08937388407,2551.65096425747,210.438409626599,2341.21255463087
"NATL1A_1631",1660.09625365631,1109.89261875322,550.203634903095,559.688983850123
"EZ55_60_158",2859.84434476959,2517.01025851732,342.834086252274,2174.17617226504
"EZ55_31_104",2941.88744442285,2727.69559109885,214.191853324001,2513.50373777484
"EZ55_2_145",2314.60850768381,2068.45953937219,246.148968311616,1822.31057106058
"EZ55_21_35",2609.33580533024,1961.51217377951,647.823631550727,1313.68854222879
"EZ55_39_109",2499.749269353,2315.08395454429,184.665314808711,2130.41863973558
"EZ55_4_212",3237.32856485159,2988.21843237147,249.110132480123,2739.10829989135
"EZ55_21_55",3221.30351619059,2975.36793692383,245.935579266761,2729.43235765707
"EZ55_60_139",3501.77054839882,3134.22223754564,367.548310853174,2766.67392669247
"EZ55_4_171",3231.78243396963,2914.05873152084,317.723702448797,2596.33502907204
"EZ55_52_6",3165.77822886943,2893.70679434422,272.071434525211,2621.63535981901
"EZ55_31_143",3454.94973886603,3080.76269168711,374.187047178921,2706.57564450819
"EZ55_29_2",3296.16124857192,3004.03613048444,292.125118087478,2711.91101239697
"EZ55_28_8",2683.66895699554,2504.92973123561,178.739225759927,2326.19050547569
"EZ55_42_86",3302.15758293991,2999.49213728306,302.665445656854,2696.82669162621
"EZ55_75_8",2735.33871972546,2577.04983564036,158.288884085108,2418.76095155525
"EZ55_70_36",2166.00166970417,2010.36935082348,155.632318880687,1854.73703194279
"EZ55_44_4",3112.14307682803,2795.07374684727,317.069329980759,2478.00441686651
"EZ55_60_203",3159.6956351574,2890.23805181901,269.457583338386,2620.78046848063
"EZ55_18_31",3216.01401575523,2972.43549838233,243.578517372892,2728.85698100944
"EZ55_49_9",1334.72278105006,1214.88342568732,119.839355362742,1095.04407032457
"EZ55_58_35",3209.81366515452,2957.36205303821,252.451612116304,2704.91044092191
"NATL1A_58",1450.88832458869,792.226920021002,658.661404567685,133.565515453317
"EZ55_7_24",2605.57962064531,2412.07055012012,193.509070525186,2218.56147959494
"EZ55_13_8",3281.15913048312,2886.50434924636,394.654781236759,2491.8495680096
"EZ55_13_71",3234.14856273352,2964.5834739483,269.565088785219,2695.01838516308
"EZ55_10_5",2476.98373494908,2295.65069357198,181.333041377107,2114.31765219487
"EZ55_19_8",3290.75838622824,2967.54759822589,323.210788002351,2644.33681022354
"NATL1A_963",2351.91483813403,1237.87466692015,1114.04017121388,123.834495706267
"EZ55_3_17",3245.1704301514,2924.38087840935,320.789551742057,2603.59132666729
"EZ55_20_4",2566.77060172821,2245.38279324298,321.387808485229,1923.99498475775
"EZ55_39_82",3151.80882360759,2902.05364643458,249.755177173008,2652.29846926158
"EZ55_42_73",2870.52578980148,2582.42375310473,288.102036696756,2294.32171640797
"EZ55_14_92",3472.64272816036,3095.47676313435,377.165965026008,2718.31079810834
"EZ55_37_15",2575.95347725381,2394.36501922418,181.588458029634,2212.77656119455
"EZ55_60_214",3067.51818732475,2827.23577882649,240.282408498267,2586.95337032822
"EZ55_41_69",3335.84358195109,3033.27566453212,302.56791741897,2730.70774711315
"EZ55_58_54",3325.15648992197,2903.01805630462,422.138433617349,2480.87962268727
"EZ55_52_14",3344.20507639612,2978.22394209774,365.981134298375,2612.24280779936
"EZ55_30_41",3190.0122360568,2959.68832264929,230.323913407516,2729.36440924177
"EZ55_4_93",3284.5633039172,3002.57420580467,281.989098112528,2720.58510769214
"EZ55_21_57",3194.67766300994,2955.04695306442,239.630709945522,2715.41624311889
"EZ55_60_248",3399.55472637968,3049.36246614491,350.192260234768,2699.17020591014
"EZ55_11_2",2928.54310967275,2732.50708160646,196.036028066296,2536.47105354016
"EZ55_19_10",3319.4450640978,3034.08350766331,285.361556434486,2748.72195122883
"EZ55_14_66",2861.90848161437,2679.62174598738,182.286735626994,2497.33501036038
"EZ55_18_102",2618.34026605973,2467.80505284774,150.535213211992,2317.26983963575
"EZ55_60_73",2772.46953108476,2610.03453821306,162.434992871693,2447.59954534137
"EZ55_4_74",3125.76686153127,2889.02455078264,236.742310748632,2652.28224003401
"EZ55_58_23",1325.96568826076,1284.15982885135,41.8058594094036,1242.35396944195
"EZ55_39_128",3054.46899722143,2831.57652645437,222.89247076706,2608.68405568731
"NATL1A_1228",2289.13147981957,1316.03621935601,973.095260463552,342.940958892463
"EZ55_70_48",3128.35599904763,2903.04087899258,225.315120055047,2677.72575893753
"EZ55_52_61",3412.01510237517,2933.68862829615,478.326474079019,2455.36215421713
"EZ55_4_207",2770.47882738577,2577.98370466015,192.495122725622,2385.48858193452
"EZ55_43_86",3024.62527522974,2754.91912826654,269.706146963196,2485.21298130335
"EZ55_39_111",3219.99629742004,2980.97114689386,239.025150526178,2741.94599636769
"EZ55_70_13",2846.35691597965,2520.87747354083,325.479442438812,2195.39803110202
"EZ55_18_169",2534.40728419365,2321.61764071025,212.789643483401,2108.82799722685
"NATL1A_1097",556.932420800689,380.109057439066,176.823363361623,203.285694077443
"EZ55_43_173",3221.0452952458,2920.25723414651,300.788061099292,2619.46917304722
"EZ55_13_2",1747.33498540856,1670.65441657786,76.6805688307013,1593.97384774715
"EZ55_52_59",3197.33859150589,2941.48584051482,255.85275099107,2685.63308952375
"NATL1A_1377",2337.85433452671,1354.06789342248,983.786441104234,370.281452318241
"NATL1A_1213",1668.59502646884,1137.47385722132,531.12116924752,606.352687973803
"NATL1A_1632",2012.66109141962,1200.96211053224,811.698980887375,389.263129644865
"EZ55_60_37",3311.77697320193,3025.34250934582,286.434463856109,2738.90804548971
"NATL1A_1804",2584.34653620514,1494.47635552148,1089.87018068367,404.606174837812
"EZ55_3_35",1484.45222371085,1418.63031297381,65.8219107370428,1352.80840223676
"EZ55_43_99",3307.88788002408,2987.56125950726,320.326620516816,2667.23463899045
"EZ55_4_100",2962.439321855,2734.71637720288,227.722944652119,2506.99343255076
"EZ55_4_177",3242.91902138523,2968.94488642569,273.974134959546,2694.97075146614
"EZ55_60_70",2349.31296882555,2148.46829631598,200.844672509572,1947.6236238064
"EZ55_41_79",3248.26339554199,2983.68630870551,264.577086836479,2719.10922186903
"EZ55_2_140",2690.65657592702,2514.43197736981,176.224598557204,2338.20737881261
"EZ55_60_319",2805.01353008773,2524.53629030023,280.477239787496,2244.05905051273
"EZ55_70_114",3049.26146865183,2809.96498002255,239.296488629279,2570.66849139327
"EZ55_32_22",3138.98682153148,2851.83617024813,287.150651283352,2564.68551896477
"NATL1A_662",2721.30825947331,1282.03213794028,1439.27612153303,-157.243983592742
"EZ55_21_45",3365.65009361391,2999.19924932435,366.450844289565,2632.74840503478
"EZ55_34_16",2570.89473653339,2430.16879569311,140.725940840279,2289.44285485283
"EZ55_60_313",2789.97707092325,2511.19008177511,278.78698914814,2232.40309262697
