gene_id	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	up|down
EZ55_70_42	P2	P5	0	4787.41753785434	2393.70876892717	-14.4205033856684	2.04172082946551	-7.06291632898872	1.63043907312428e-12	8.8590861799827e-12	down
EZ55_32_31	P2	P5	0	325.984423830117	162.992211915059	-10.5437649129702	1.49316524258622	-7.06135169253468	1.64890671023577e-12	8.94935306736513e-12	down
EZ55_65_61	P2	P5	0	662.763300279941	331.38165013997	-11.5676291589856	1.63873469420964	-7.05887853589663	1.67851708576338e-12	9.09982577394191e-12	down
EZ55_7_7	P2	P5	0	876.004076984849	438.002038492425	-11.9701331336408	1.6958730898685	-7.05838969033289	1.68443133058812e-12	9.12163992153499e-12	down
EZ55_5_5	P2	P5	0	396.222446380444	198.111223190222	-10.8253228836568	1.53372739480449	-7.05817925684033	1.68698352711819e-12	9.12521919097002e-12	down
EZ55_37_2	P2	P5	0	636.630094847231	318.315047423615	-11.5095868859781	1.63093960329251	-7.05702826931345	1.70101029242603e-12	9.19078909401521e-12	down
EZ55_41_20	P2	P5	0	764.597958258875	382.298979129437	-11.7738727951833	1.66909720040979	-7.0540366326734	1.73800591065745e-12	9.38017731423065e-12	down
EZ55_13_106	P2	P5	0	603.226804744983	301.613402372491	-11.4318237593673	1.62092556700001	-7.05265188735667	1.75539629220865e-12	9.46344928481199e-12	down
EZ55_65_44	P2	P5	0	611.97444789239	305.987223946195	-11.4525900781472	1.62439052250021	-7.05039208214522	1.78414341254394e-12	9.60769192580859e-12	down
EZ55_41_78	P2	P5	0	495.493646101425	247.746823050712	-11.1479434608397	1.58237630762039	-7.04506469614942	1.85375355484637e-12	9.97141683626951e-12	down
EZ55_42_28	P2	P5	0	627.525248674073	313.762624337036	-11.488803674032	1.6308637717543	-7.04461272180547	1.85978040250391e-12	9.99269536980106e-12	down
EZ55_65_13	P2	P5	0	672.615033062154	336.307516531077	-11.5889233108732	1.64536134846846	-7.04339099837276	1.87616782625352e-12	1.00695325491359e-11	down
EZ55_35_38	P2	P5	0	353.016532333101	176.50826616655	-10.6587389294169	1.51360628564271	-7.04194943593998	1.89568626558874e-12	1.01629847016285e-11	down
EZ55_14_104	P2	P5	0	240.135792383569	120.067896191784	-10.1027937713856	1.43485218666168	-7.04099966902565	1.90865460523024e-12	1.02211525751786e-11	down
EZ55_22_1	P2	P5	0	465.062377415187	232.531188707594	-11.0564875336399	1.57080879793817	-7.03872269378206	1.94010040561996e-12	1.03780315489094e-11	down
EZ55_42_31	P2	P5	0	247.17754602826	123.58877301413	-10.1444649488674	1.44137965755173	-7.03802422610739	1.94984793532726e-12	1.04186226887641e-11	down
EZ55_21_110	P2	P5	0	598.434783100708	299.217391550354	-11.420324654578	1.62302164822588	-7.0364586122813	1.9718718587576e-12	1.05246479187007e-11	down
EZ55_18_105	P2	P5	0	415.282152107422	207.641076053711	-10.8931262968852	1.54935535845501	-7.03074748955438	2.05429987047037e-12	1.09524827348282e-11	down
EZ55_42_15	P2	P5	0.390925704051463	2835.46839383797	1417.92965977101	-12.7030424641148	1.80753040752279	-7.02784440651502	2.09748599663641e-12	1.1170386240365e-11	down
EZ55_19_118	P2	P5	0	3441.98732107547	1720.99366053774	-13.9444954496761	1.98491157958088	-7.025247670035	2.13686860065961e-12	1.13675755217008e-11	down
EZ55_13_4	P2	P5	0	243.474584326796	121.737292163398	-10.1226784605899	1.4410547739678	-7.0244925060816	2.14845707066303e-12	1.14166358655827e-11	down
EZ55_43_136	P2	P5	0	396.512460288108	198.256230144054	-10.8263957613763	1.54176458686042	-7.0220809672524	2.18587792841142e-12	1.16027073757812e-11	down
EZ55_58_51	P2	P5	0	328.019998170694	164.009999085347	-10.552791914114	1.5034217168705	-7.0191828385189	2.23169587078369e-12	1.18328929412432e-11	down
EZ55_12_7	P2	P5	0	1265.83360901831	632.916804509153	-12.5012639891131	1.78149497140588	-7.01728839528952	2.26215380047816e-12	1.19812207324996e-11	down
EZ55_34_17	P2	P5	0	248.948336341462	124.474168170731	-10.1547857260958	1.44718912251236	-7.01690302126288	2.26839937448333e-12	1.20011260766251e-11	down
EZ55_60_144	P2	P5	0.781851408102926	668.001036790129	334.391444099116	-9.72650839429113	1.38644157761246	-7.01544771258288	2.29213776661727e-12	1.21134334325612e-11	down
EZ55_41_16	P2	P5	0	2582.4874934828	1291.2437467414	-13.53001083027	1.92887783148834	-7.01444674690989	2.30860635224543e-12	1.21871177785385e-11	down
EZ55_60_155	P2	P5	0	355.869277766275	177.934638883138	-10.6703317443345	1.52126241705451	-7.0141295970452	2.31384849232968e-12	1.22014415032686e-11	down
EZ55_17_10	P2	P5	0	840.895355695689	420.447677847844	-11.9111178814726	1.69897744486093	-7.01075692175981	2.37032239575502e-12	1.24855955889934e-11	down
EZ55_15_87	P2	P5	0.385564938221522	307.196420083354	153.790992510788	-9.49655530708308	1.35489976687021	-7.00904638061891	2.39947909859857e-12	1.26253943846653e-11	down
EZ55_32_24	P2	P5	0	458.059612744732	229.029806372366	-11.0345932010044	1.57485962545688	-7.00671540665293	2.43977821474329e-12	1.2823453035007e-11	down
EZ55_29_2	P2	P5	0	1037.34825168381	518.674125841904	-12.2140502918576	1.74347351457757	-7.0055840766913	2.45957578318479e-12	1.29134419519767e-11	down
EZ55_3_29	P2	P5	0	213.220330577841	106.61016528892	-9.93126918941758	1.41840540596814	-7.00171414154964	2.52849582880321e-12	1.32608612760603e-11	down
EZ55_41_62	P2	P5	0	249.144543314876	124.572271657438	-10.1559079329515	1.45070899670732	-7.00065137529466	2.5477519154064e-12	1.33473430964559e-11	down
EZ55_59_5	P2	P5	0	431.74417008425	215.872085042125	-10.9492170066289	1.56488110909112	-6.99683633665194	2.61806809159101e-12	1.37008444055603e-11	down
EZ55_28_32	P2	P5	0	700.123737911549	350.061868955774	-11.6467653657534	1.66481186678961	-6.99584475464652	2.63665370086488e-12	1.37831572119968e-11	down
EZ55_39_81	P2	P5	0	354.151714589588	177.075857294794	-10.6633607691203	1.52498965936139	-6.99241513125123	2.70193965240746e-12	1.41091545702013e-11	down
EZ55_42_103	P2	P5	0.390925704051463	6042.1187600651	3021.25484288457	-13.794523194617	1.97300528720567	-6.99163012084675	2.71710453628947e-12	1.41730047433478e-11	down
EZ55_34_12	P2	P5	0	1036.70619224361	518.353096121807	-12.2131581796581	1.74710106771061	-6.99052756899874	2.73854473994763e-12	1.42694150866601e-11	down
EZ55_17_25	P2	P5	0	642.497417340372	321.248708670186	-11.522822639664	1.64840505948992	-6.99028589685937	2.74326641427235e-12	1.42785981109645e-11	down
EZ55_75_8	P2	P5	0	1135.23214871959	567.616074359795	-12.3441505760155	1.76598121407856	-6.98996709455731	2.74950723463353e-12	1.42956599214513e-11	down
EZ55_39_136	P2	P5	0	491.990705707204	245.995352853602	-11.1377115074587	1.59344169178928	-6.98972015408493	2.75435086717709e-12	1.43054283467486e-11	down
EZ55_21_106	P2	P5	0	183.709635936518	91.8548179682589	-9.71639076564061	1.39053398410971	-6.98752484777387	2.79778035815859e-12	1.4515365836683e-11	down
EZ55_3_52	P2	P5	0	442.837668990524	221.418834495262	-10.985840845862	1.57247929438846	-6.98631828416822	2.82193490175658e-12	1.4624958003196e-11	down
EZ55_65_12	P2	P5	0	830.718689793583	415.359344896791	-11.8935447735394	1.70258636135968	-6.98557503070875	2.83691597095682e-12	1.46868235620887e-11	down
EZ55_6_43	P2	P5	0	592.28055056117	296.140275280585	-11.4054013347962	1.63283690738925	-6.98502176376718	2.84811826793953e-12	1.47290146225168e-11	down
EZ55_2_130	P2	P5	0	658.635589928519	329.31779496426	-11.5586275274259	1.655002127993	-6.98405599118043	2.86777683183284e-12	1.4814800014554e-11	down
EZ55_14_101	P2	P5	0	434.277269485294	217.138634742647	-10.9576555853895	1.57002444790478	-6.97928978113219	2.96675984577653e-12	1.53097500062799e-11	down
EZ55_2_21	P2	P5	0	459.650272002667	229.825136001334	-11.039611585157	1.58262727594191	-6.97549685448631	3.04791700512819e-12	1.57117516557089e-11	down
EZ55_34_16	P2	P5	0	2750.15397561955	1375.07698780978	-13.6207606817832	1.95296906654076	-6.97438628964525	3.07208903071043e-12	1.58059640028824e-11	down
EZ55_34_29	P2	P5	0	292.089828646654	146.044914323327	-10.3853473704192	1.48907611843304	-6.97435627491476	3.07274491910957e-12	1.58059640028824e-11	down
EZ55_65_82	P2	P5	0	1010.76785062493	505.383925312463	-12.1765979085036	1.74604928827142	-6.97379964603308	3.08493341000331e-12	1.58517611323386e-11	down
EZ55_2_94	P2	P5	0	395.44940100277	197.724700501385	-10.8225184933096	1.55230995039121	-6.97187986882522	3.12733556033926e-12	1.60525468921669e-11	down
EZ55_39_88	P2	P5	0	257.11300216251	128.556501081255	-10.2013054528573	1.46367518388639	-6.96965116657269	3.17727809951701e-12	1.62915694263226e-11	down
EZ55_13_121	P2	P5	0	940.295901993259	470.147950996629	-12.0723241906179	1.73290353340809	-6.9665298488228	3.24853998892914e-12	1.66392839135702e-11	down
EZ55_60_19	P2	P5	0	449.187013008193	224.593506504096	-11.0063834999475	1.58045818111773	-6.96404601617714	3.30636531083771e-12	1.69175107367889e-11	down
